id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1344776459370434560	1344776459370434560	2021-01-01 06:44:27 CST	2021-01-01	06:44:27	+0800	516516739	hirochii0	ひろちい0		The Senkaku Islands are territories unique to Japan.  https://t.co/daqS0Qh2Wb #Pakistan #UAE #Turkey #Egypt	en	[]	['https://youtu.be/aC9gyVeCAp0']	[]	0	0	0	['pakistan', 'uae', 'turkey', 'egypt']	[]	https://twitter.com/hirochii0/status/1344776459370434560	False		0								[]				
1344772469857480704	1344768362241425408	2021-01-01 06:28:36 CST	2021-01-01	06:28:36	+0800	1056334743350865920	caravaggio20161	Caravaggio2016_化学英語×海上運送法		@RyuichiShigaki #尖閣周辺への中国船侵入に抗議します #BoycottCCP SENKAKU Islands are Japanese territory. Also, TAKESHIMA Island. CCP is enemy for HongKong Taiwan Tibet Uyghur Mongolia and Japan.  あけましておめでとうございます  画像は第１ヘリコプター団 木更津駐屯地アカウントから  https://t.co/axwrgdb4Em	ja	[]	[]	['https://pbs.twimg.com/media/EqmXbkqVgAEuAcq.jpg', 'https://pbs.twimg.com/media/EqmXbm0U0AAe2BY.jpg']	1	11	31	['尖閣周辺への中国船侵入に抗議します', 'boycottccp']	[]	https://twitter.com/Caravaggio20161/status/1344772469857480704	False		1	https://pbs.twimg.com/media/EqmXbkqVgAEuAcq.jpg							[{'screen_name': 'RyuichiShigaki', 'name': '志垣竜一（自由民主党・小金井青年局長）', 'id': '851368649701052416'}]				
1344772206711115776	1344772206711115776	2021-01-01 06:27:33 CST	2021-01-01	06:27:33	+0800	1056334743350865920	caravaggio20161	Caravaggio2016_化学英語×海上運送法		#尖閣周辺への中国船侵入に抗議します #BoycottCCP SENKAKU Islands are Japanese territory. Also, TAKESHIMA Island. CCP is enemy for HongKong Taiwan Tibet Uyghur Mongolia and Japan.  画像は第１ヘリコプター団 木更津駐屯地アカウントから  https://t.co/E5bFNNNaB8	ja	[]	[]	['https://pbs.twimg.com/media/EqmXMU9VgAAqCRb.jpg', 'https://pbs.twimg.com/media/EqmXMU8UwAAA0a8.jpg']	0	15	22	['尖閣周辺への中国船侵入に抗議します', 'boycottccp']	[]	https://twitter.com/Caravaggio20161/status/1344772206711115776	False	https://twitter.com/RyuichiShigaki/status/1344768362241425408	1	https://pbs.twimg.com/media/EqmXMU9VgAAqCRb.jpg							[]				
1344746257873395712	1344746257873395712	2021-01-01 04:44:26 CST	2021-01-01	04:44:26	+0800	516516739	hirochii0	ひろちい0		Senkaku Islands are Japanese territory.  https://t.co/daqS0Qh2Wb #Jamaica #Mexico #Brazil #Argentine #Peru #Colombia #Chile #S	et	[]	['https://youtu.be/aC9gyVeCAp0']	[]	0	0	0	['jamaica', 'mexico', 'brazil', 'argentine', 'peru', 'colombia', 'chile', 's']	[]	https://twitter.com/hirochii0/status/1344746257873395712	False		0								[]				
1344733212019314690	1344727114000465921	2021-01-01 03:52:36 CST	2021-01-01	03:52:36	+0800	1250308963574239235	oomugihausu	大麦　🇯🇵🗻🦅🇺🇸		@AnnieNymon Chinese ships are invading Japan's Senkaku Islands almost every day.Nevertheless, it is impossible to attack like Indonesia. Patriots want a constitutional amendment.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/oomugihausu/status/1344733212019314690	False		0								[{'screen_name': 'AnnieNymon', 'name': 'Anneissweet33🇺🇲 The Storm is Here.', 'id': '1146852093623275520'}]				
1344716060587565056	1344716060587565056	2021-01-01 02:44:27 CST	2021-01-01	02:44:27	+0800	516516739	hirochii0	ひろちい0		The Senkaku Islands are the territory of Japan.  https://t.co/daqS0Qh2Wb #Indonesia #Malaysia #Asia #ASEAN	en	[]	['https://youtu.be/aC9gyVeCAp0']	[]	0	0	0	['indonesia', 'malaysia', 'asia', 'asean']	[]	https://twitter.com/hirochii0/status/1344716060587565056	False		0								[]				
1344685855131111425	1344685855131111425	2021-01-01 00:44:25 CST	2021-01-01	00:44:25	+0800	516516739	hirochii0	ひろちい0		The Senkaku Islands are territories unique to Japan.  https://t.co/daqS0Qh2Wb #Tibet #Bhutan #Philippine #Singapore #India #Thailand	en	[]	['https://youtu.be/aC9gyVeCAp0']	[]	0	0	0	['tibet', 'bhutan', 'philippine', 'singapore', 'india', 'thailand']	[]	https://twitter.com/hirochii0/status/1344685855131111425	False		0								[]				
1344678714374688769	1344678714374688769	2021-01-01 00:16:03 CST	2021-01-01	00:16:03	+0800	1123507612186660865	reiwa190128z	⛩️令和時代の日本を清らかに🎌		The #SenkakuIslands ▼Seeking Maritime Peace based on the Rule of Law, not force or coercion. #JapaneseTerritory  https://t.co/7o3L838PzF	en	[]	[]	[]	0	0	0	['senkakuislands', 'japaneseterritory']	[]	https://twitter.com/reiwa190128Z/status/1344678714374688769	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1267648894285963265/pu/img/B_xrcohKFv6XG4au.jpg							[]				
1344655667190063112	1344655667190063112	2020-12-31 22:44:28 CST	2020-12-31	22:44:28	+0800	516516739	hirochii0	ひろちい0		Senkaku Islands are Japanese territory.  https://t.co/daqS0Qh2Wb #Swiss #Sweden #Austria #Russia	et	[]	['https://youtu.be/aC9gyVeCAp0']	[]	0	0	0	['swiss', 'sweden', 'austria', 'russia']	[]	https://twitter.com/hirochii0/status/1344655667190063112	False		0								[]				
1344612809598935042	1344612809598935042	2020-12-31 19:54:10 CST	2020-12-31	19:54:10	+0800	831606546	swa011	swa011		[auto]China insisted on the dominium of Senkaku Islands after it was discovered that there were resources in this sea are ##Senkaku_islands	en	[]	[]	[]	0	0	0	['senkaku_islands']	[]	https://twitter.com/swa011/status/1344612809598935042	False		0								[]				
